trip_id,stop_id,route_id,day,stop_sequence_norm,hour,is_rush_hour,is_weekend,day_of_week,route_type,n_stops_on_trip,prior_stop_delay,temp_deviation,route_frequency,delay_minutes
T004,S007,R002,2024-02-08,0.0,21,0,0,3,3,5,0.0,0.0,2.0,1.28
T004,S020,R002,2024-02-08,0.25,21,0,0,3,3,5,1.28,0.0,2.0,0.74
T004,S006,R002,2024-02-08,0.5,21,0,0,3,3,5,0.74,0.0,2.0,1.12
T004,S005,R002,2024-02-08,0.75,21,0,0,3,3,5,1.12,0.0,2.0,1.68
T004,S004,R002,2024-02-08,1.0,21,0,0,3,3,5,1.68,0.0,2.0,4.01
T005,S010,R003,2024-02-08,0.0,11,0,0,3,3,5,0.0,0.0,2.0,0.21
T005,S001,R003,2024-02-08,0.25,11,0,0,3,3,5,0.21,0.0,2.0,0.96
T005,S002,R003,2024-02-08,0.5,11,0,0,3,3,5,0.96,0.0,2.0,2.72
T005,S016,R003,2024-02-08,0.75,11,0,0,3,3,5,2.72,0.0,2.0,3.36
T005,S015,R003,2024-02-08,1.0,11,0,0,3,3,5,3.36,0.0,2.0,4.77
T005,S010,R003,2024-02-08,0.0,7,1,0,3,3,5,0.0,0.0,2.0,2.58
T005,S001,R003,2024-02-08,0.25,7,1,0,3,3,5,2.58,0.0,2.0,1.69
T005,S002,R003,2024-02-08,0.5,7,1,0,3,3,5,1.69,0.0,2.0,2.85
T005,S016,R003,2024-02-08,0.75,7,1,0,3,3,5,2.85,0.0,2.0,3.98
T005,S015,R003,2024-02-08,1.0,7,1,0,3,3,5,3.98,0.0,2.0,8.26
T005,S010,R003,2024-02-08,0.0,9,1,0,3,3,5,0.0,0.0,2.0,1.14
T005,S001,R003,2024-02-08,0.25,9,1,0,3,3,5,1.14,0.0,2.0,2.57
T005,S002,R003,2024-02-08,0.5,9,1,0,3,3,5,2.57,0.0,2.0,3.96
T005,S016,R003,2024-02-08,0.75,9,1,0,3,3,5,3.96,0.0,2.0,5.64
T005,S015,R003,2024-02-08,1.0,9,1,0,3,3,5,5.64,0.0,2.0,6.98
T007,S013,R004,2024-02-08,0.0,9,1,0,3,3,6,0.0,0.0,1.0,2.67
T007,S014,R004,2024-02-08,0.2,9,1,0,3,3,6,2.67,0.0,1.0,4.17
T007,S001,R004,2024-02-08,0.4,9,1,0,3,3,6,4.17,0.0,1.0,3.62
T007,S020,R004,2024-02-08,0.6,9,1,0,3,3,6,3.62,0.0,1.0,3.74
T007,S017,R004,2024-02-08,0.8,9,1,0,3,3,6,3.74,0.0,1.0,4.25
T007,S018,R004,2024-02-08,1.0,9,1,0,3,3,6,4.25,0.0,1.0,6.47
T007,S013,R004,2024-02-08,0.0,6,0,0,3,3,6,0.0,0.0,1.0,0.38
T007,S014,R004,2024-02-08,0.2,6,0,0,3,3,6,0.38,0.0,1.0,0.23
T007,S001,R004,2024-02-08,0.4,6,0,0,3,3,6,0.23,0.0,1.0,0.0
T007,S020,R004,2024-02-08,0.6,6,0,0,3,3,6,0.0,0.0,1.0,1.51
T007,S017,R004,2024-02-08,0.8,6,0,0,3,3,6,1.51,0.0,1.0,2.14
T007,S018,R004,2024-02-08,1.0,6,0,0,3,3,6,2.14,0.0,1.0,2.46
T007,S013,R004,2024-02-08,0.0,21,0,0,3,3,6,0.0,0.0,1.0,2.24
T007,S014,R004,2024-02-08,0.2,21,0,0,3,3,6,2.24,0.0,1.0,1.71
T007,S001,R004,2024-02-08,0.4,21,0,0,3,3,6,1.71,0.0,1.0,1.43
T007,S020,R004,2024-02-08,0.6,21,0,0,3,3,6,1.43,0.0,1.0,0.13
T007,S017,R004,2024-02-08,0.8,21,0,0,3,3,6,0.13,0.0,1.0,2.84
T007,S018,R004,2024-02-08,1.0,21,0,0,3,3,6,2.84,0.0,1.0,4.11
T008,S011,R005,2024-02-08,0.0,5,0,0,3,3,6,0.0,0.0,1.0,1.98
T008,S010,R005,2024-02-08,0.2,5,0,0,3,3,6,1.98,0.0,1.0,1.68
T008,S009,R005,2024-02-08,0.4,5,0,0,3,3,6,1.68,0.0,1.0,2.05
T008,S008,R005,2024-02-08,0.6,5,0,0,3,3,6,2.05,0.0,1.0,1.28
T008,S019,R005,2024-02-08,0.8,5,0,0,3,3,6,1.28,0.0,1.0,1.84
T008,S017,R005,2024-02-08,1.0,5,0,0,3,3,6,1.84,0.0,1.0,2.19
T008,S011,R005,2024-02-08,0.0,9,1,0,3,3,6,0.0,0.0,1.0,4.18
T008,S010,R005,2024-02-08,0.2,9,1,0,3,3,6,4.18,0.0,1.0,3.48
T008,S009,R005,2024-02-08,0.4,9,1,0,3,3,6,3.48,0.0,1.0,4.98
T008,S008,R005,2024-02-08,0.6,9,1,0,3,3,6,4.98,0.0,1.0,6.05
T008,S019,R005,2024-02-08,0.8,9,1,0,3,3,6,6.05,0.0,1.0,7.02
T008,S017,R005,2024-02-08,1.0,9,1,0,3,3,6,7.02,0.0,1.0,10.82
T008,S011,R005,2024-02-08,0.0,16,0,0,3,3,6,0.0,0.0,1.0,2.14
T008,S010,R005,2024-02-08,0.2,16,0,0,3,3,6,2.14,0.0,1.0,1.22
T008,S009,R005,2024-02-08,0.4,16,0,0,3,3,6,1.22,0.0,1.0,3.34
T008,S008,R005,2024-02-08,0.6,16,0,0,3,3,6,3.34,0.0,1.0,5.47
T008,S019,R005,2024-02-08,0.8,16,0,0,3,3,6,5.47,0.0,1.0,5.8
T008,S017,R005,2024-02-08,1.0,16,0,0,3,3,6,5.8,0.0,1.0,6.65
T009,S021,R006,2024-02-08,0.0,16,0,0,3,1,3,0.0,0.0,1.0,0.57
T009,S022,R006,2024-02-08,0.5,16,0,0,3,1,3,0.57,0.0,1.0,0.52
T009,S023,R006,2024-02-08,1.0,16,0,0,3,1,3,0.52,0.0,1.0,1.04
T009,S021,R006,2024-02-08,0.0,5,0,0,3,1,3,0.0,0.0,1.0,0.0
T009,S022,R006,2024-02-08,0.5,5,0,0,3,1,3,0.0,0.0,1.0,0.11
T009,S023,R006,2024-02-08,1.0,5,0,0,3,1,3,0.11,0.0,1.0,0.94
T009,S021,R006,2024-02-08,0.0,21,0,0,3,1,3,0.0,0.0,1.0,0.0
T009,S022,R006,2024-02-08,0.5,21,0,0,3,1,3,0.0,0.0,1.0,0.53
T009,S023,R006,2024-02-08,1.0,21,0,0,3,1,3,0.53,0.0,1.0,1.62
T001,S001,R001,2024-02-09,0.0,7,1,0,4,3,6,0.0,0.45,2.0,1.97
T001,S002,R001,2024-02-09,0.2,7,1,0,4,3,6,1.97,0.45,2.0,1.48
T001,S003,R001,2024-02-09,0.4,7,1,0,4,3,6,1.48,0.45,2.0,1.13
T001,S010,R001,2024-02-09,0.6,7,1,0,4,3,6,1.13,0.45,2.0,3.11
T001,S011,R001,2024-02-09,0.8,7,1,0,4,3,6,3.11,0.45,2.0,5.52
T001,S012,R001,2024-02-09,1.0,7,1,0,4,3,6,5.52,0.45,2.0,7.14
T001,S001,R001,2024-02-09,0.0,9,1,0,4,3,6,0.0,0.45,2.0,3.91
T001,S002,R001,2024-02-09,0.2,9,1,0,4,3,6,3.91,0.45,2.0,2.72
T001,S003,R001,2024-02-09,0.4,9,1,0,4,3,6,2.72,0.45,2.0,3.44
T001,S010,R001,2024-02-09,0.6,9,1,0,4,3,6,3.44,0.45,2.0,3.24
T001,S011,R001,2024-02-09,0.8,9,1,0,4,3,6,3.24,0.45,2.0,4.7
T001,S012,R001,2024-02-09,1.0,9,1,0,4,3,6,4.7,0.45,2.0,6.86
T001,S001,R001,2024-02-09,0.0,17,1,0,4,3,6,0.0,0.45,2.0,3.44
T001,S002,R001,2024-02-09,0.2,17,1,0,4,3,6,3.44,0.45,2.0,2.08
T001,S003,R001,2024-02-09,0.4,17,1,0,4,3,6,2.08,0.45,2.0,4.22
T001,S010,R001,2024-02-09,0.6,17,1,0,4,3,6,4.22,0.45,2.0,6.95
T001,S011,R001,2024-02-09,0.8,17,1,0,4,3,6,6.95,0.45,2.0,12.66
T001,S012,R001,2024-02-09,1.0,17,1,0,4,3,6,12.66,0.45,2.0,15.4
T002,S012,R001,2024-02-09,0.0,13,0,0,4,3,6,0.0,0.45,2.0,0.0
T002,S011,R001,2024-02-09,0.2,13,0,0,4,3,6,0.0,0.45,2.0,0.98
T002,S010,R001,2024-02-09,0.4,13,0,0,4,3,6,0.98,0.45,2.0,3.29
T002,S003,R001,2024-02-09,0.6,13,0,0,4,3,6,3.29,0.45,2.0,4.84
T002,S002,R001,2024-02-09,0.8,13,0,0,4,3,6,4.84,0.45,2.0,4.69
T002,S001,R001,2024-02-09,1.0,13,0,0,4,3,6,4.69,0.45,2.0,6.35
T002,S012,R001,2024-02-09,0.0,15,0,0,4,3,6,0.0,0.45,2.0,0.51
T002,S011,R001,2024-02-09,0.2,15,0,0,4,3,6,0.51,0.45,2.0,0.95
T002,S010,R001,2024-02-09,0.4,15,0,0,4,3,6,0.95,0.45,2.0,2.03
T002,S003,R001,2024-02-09,0.6,15,0,0,4,3,6,2.03,0.45,2.0,2.6
T002,S002,R001,2024-02-09,0.8,15,0,0,4,3,6,2.6,0.45,2.0,3.56
T002,S001,R001,2024-02-09,1.0,15,0,0,4,3,6,3.56,0.45,2.0,4.81
T002,S012,R001,2024-02-09,0.0,9,1,0,4,3,6,0.0,0.45,2.0,2.75
T002,S011,R001,2024-02-09,0.2,9,1,0,4,3,6,2.75,0.45,2.0,4.35
T002,S010,R001,2024-02-09,0.4,9,1,0,4,3,6,4.35,0.45,2.0,7.57
T002,S003,R001,2024-02-09,0.6,9,1,0,4,3,6,7.57,0.45,2.0,8.94
T002,S002,R001,2024-02-09,0.8,9,1,0,4,3,6,8.94,0.45,2.0,8.77
T002,S001,R001,2024-02-09,1.0,9,1,0,4,3,6,8.77,0.45,2.0,11.93
T003,S004,R002,2024-02-09,0.0,21,0,0,4,3,5,0.0,0.45,2.0,0.29
T003,S005,R002,2024-02-09,0.25,21,0,0,4,3,5,0.29,0.45,2.0,0.0
T003,S006,R002,2024-02-09,0.5,21,0,0,4,3,5,0.0,0.45,2.0,0.25
T003,S020,R002,2024-02-09,0.75,21,0,0,4,3,5,0.25,0.45,2.0,2.34
T003,S007,R002,2024-02-09,1.0,21,0,0,4,3,5,2.34,0.45,2.0,2.92
T003,S004,R002,2024-02-09,0.0,5,0,0,4,3,5,0.0,0.45,2.0,0.25
T003,S005,R002,2024-02-09,0.25,5,0,0,4,3,5,0.25,0.45,2.0,2.01
T003,S006,R002,2024-02-09,0.5,5,0,0,4,3,5,2.01,0.45,2.0,1.58
T003,S020,R002,2024-02-09,0.75,5,0,0,4,3,5,1.58,0.45,2.0,0.93
T003,S007,R002,2024-02-09,1.0,5,0,0,4,3,5,0.93,0.45,2.0,0.57
T003,S004,R002,2024-02-09,0.0,5,0,0,4,3,5,0.0,0.45,2.0,0.0
T003,S005,R002,2024-02-09,0.25,5,0,0,4,3,5,0.0,0.45,2.0,0.0
T003,S006,R002,2024-02-09,0.5,5,0,0,4,3,5,0.0,0.45,2.0,0.0
T003,S020,R002,2024-02-09,0.75,5,0,0,4,3,5,0.0,0.45,2.0,0.7
T003,S007,R002,2024-02-09,1.0,5,0,0,4,3,5,0.7,0.45,2.0,1.01
T004,S007,R002,2024-02-09,0.0,10,1,0,4,3,5,0.0,0.45,2.0,1.35
T004,S020,R002,2024-02-09,0.25,10,1,0,4,3,5,1.35,0.45,2.0,1.66
T004,S006,R002,2024-02-09,0.5,10,1,0,4,3,5,1.66,0.45,2.0,1.98
T004,S005,R002,2024-02-09,0.75,10,1,0,4,3,5,1.98,0.45,2.0,0.4
T004,S004,R002,2024-02-09,1.0,10,1,0,4,3,5,0.4,0.45,2.0,0.99
T004,S007,R002,2024-02-09,0.0,11,0,0,4,3,5,0.0,0.45,2.0,1.12
T004,S020,R002,2024-02-09,0.25,11,0,0,4,3,5,1.12,0.45,2.0,0.0
T004,S006,R002,2024-02-09,0.5,11,0,0,4,3,5,0.0,0.45,2.0,1.73
T004,S005,R002,2024-02-09,0.75,11,0,0,4,3,5,1.73,0.45,2.0,1.03
T004,S004,R002,2024-02-09,1.0,11,0,0,4,3,5,1.03,0.45,2.0,3.87
T004,S007,R002,2024-02-09,0.0,21,0,0,4,3,5,0.0,0.45,2.0,0.38
T004,S020,R002,2024-02-09,0.25,21,0,0,4,3,5,0.38,0.45,2.0,0.0
T004,S006,R002,2024-02-09,0.5,21,0,0,4,3,5,0.0,0.45,2.0,1.36
T004,S005,R002,2024-02-09,0.75,21,0,0,4,3,5,1.36,0.45,2.0,3.6
T004,S004,R002,2024-02-09,1.0,21,0,0,4,3,5,3.6,0.45,2.0,4.56
T005,S010,R003,2024-02-09,0.0,11,0,0,4,3,5,0.0,0.45,2.0,2.33
T005,S001,R003,2024-02-09,0.25,11,0,0,4,3,5,2.33,0.45,2.0,1.09
T005,S002,R003,2024-02-09,0.5,11,0,0,4,3,5,1.09,0.45,2.0,1.26
T005,S016,R003,2024-02-09,0.75,11,0,0,4,3,5,1.26,0.45,2.0,0.89
T005,S015,R003,2024-02-09,1.0,11,0,0,4,3,5,0.89,0.45,2.0,0.45
T005,S010,R003,2024-02-09,0.0,13,0,0,4,3,5,0.0,0.45,2.0,1.0
T005,S001,R003,2024-02-09,0.25,13,0,0,4,3,5,1.0,0.45,2.0,1.79
T005,S002,R003,2024-02-09,0.5,13,0,0,4,3,5,1.79,0.45,2.0,0.1
T005,S016,R003,2024-02-09,0.75,13,0,0,4,3,5,0.1,0.45,2.0,3.21
T005,S015,R003,2024-02-09,1.0,13,0,0,4,3,5,3.21,0.45,2.0,3.48
T005,S010,R003,2024-02-09,0.0,15,0,0,4,3,5,0.0,0.45,2.0,2.49
T005,S001,R003,2024-02-09,0.25,15,0,0,4,3,5,2.49,0.45,2.0,2.8
T005,S002,R003,2024-02-09,0.5,15,0,0,4,3,5,2.8,0.45,2.0,3.2
T005,S016,R003,2024-02-09,0.75,15,0,0,4,3,5,3.2,0.45,2.0,5.22
T005,S015,R003,2024-02-09,1.0,15,0,0,4,3,5,5.22,0.45,2.0,4.32
T007,S013,R004,2024-02-09,0.0,10,1,0,4,3,6,0.0,0.45,1.0,1.09
T007,S014,R004,2024-02-09,0.2,10,1,0,4,3,6,1.09,0.45,1.0,0.84
T007,S001,R004,2024-02-09,0.4,10,1,0,4,3,6,0.84,0.45,1.0,0.61
T007,S020,R004,2024-02-09,0.6,10,1,0,4,3,6,0.61,0.45,1.0,1.7
T007,S017,R004,2024-02-09,0.8,10,1,0,4,3,6,1.7,0.45,1.0,2.42
T007,S018,R004,2024-02-09,1.0,10,1,0,4,3,6,2.42,0.45,1.0,3.38
T007,S013,R004,2024-02-09,0.0,5,0,0,4,3,6,0.0,0.45,1.0,0.0
T007,S014,R004,2024-02-09,0.2,5,0,0,4,3,6,0.0,0.45,1.0,0.55
T007,S001,R004,2024-02-09,0.4,5,0,0,4,3,6,0.55,0.45,1.0,1.09
T007,S020,R004,2024-02-09,0.6,5,0,0,4,3,6,1.09,0.45,1.0,0.68
T007,S017,R004,2024-02-09,0.8,5,0,0,4,3,6,0.68,0.45,1.0,0.29
T007,S018,R004,2024-02-09,1.0,5,0,0,4,3,6,0.29,0.45,1.0,1.61
T007,S013,R004,2024-02-09,0.0,19,1,0,4,3,6,0.0,0.45,1.0,2.61
T007,S014,R004,2024-02-09,0.2,19,1,0,4,3,6,2.61,0.45,1.0,2.71
T007,S001,R004,2024-02-09,0.4,19,1,0,4,3,6,2.71,0.45,1.0,3.03
T007,S020,R004,2024-02-09,0.6,19,1,0,4,3,6,3.03,0.45,1.0,5.11
T007,S017,R004,2024-02-09,0.8,19,1,0,4,3,6,5.11,0.45,1.0,7.97
T007,S018,R004,2024-02-09,1.0,19,1,0,4,3,6,7.97,0.45,1.0,9.87
T008,S011,R005,2024-02-09,0.0,5,0,0,4,3,6,0.0,0.45,1.0,0.85
T008,S010,R005,2024-02-09,0.2,5,0,0,4,3,6,0.85,0.45,1.0,0.43
T008,S009,R005,2024-02-09,0.4,5,0,0,4,3,6,0.43,0.45,1.0,0.25
T008,S008,R005,2024-02-09,0.6,5,0,0,4,3,6,0.25,0.45,1.0,0.0
T008,S019,R005,2024-02-09,0.8,5,0,0,4,3,6,0.0,0.45,1.0,1.91
T008,S017,R005,2024-02-09,1.0,5,0,0,4,3,6,1.91,0.45,1.0,3.02
T008,S011,R005,2024-02-09,0.0,19,1,0,4,3,6,0.0,0.45,1.0,1.92
T008,S010,R005,2024-02-09,0.2,19,1,0,4,3,6,1.92,0.45,1.0,3.92
T008,S009,R005,2024-02-09,0.4,19,1,0,4,3,6,3.92,0.45,1.0,6.42
T008,S008,R005,2024-02-09,0.6,19,1,0,4,3,6,6.42,0.45,1.0,8.72
T008,S019,R005,2024-02-09,0.8,19,1,0,4,3,6,8.72,0.45,1.0,10.92
T008,S017,R005,2024-02-09,1.0,19,1,0,4,3,6,10.92,0.45,1.0,14.83
T008,S011,R005,2024-02-09,0.0,10,1,0,4,3,6,0.0,0.45,1.0,1.36
T008,S010,R005,2024-02-09,0.2,10,1,0,4,3,6,1.36,0.45,1.0,1.89
T008,S009,R005,2024-02-09,0.4,10,1,0,4,3,6,1.89,0.45,1.0,1.59
T008,S008,R005,2024-02-09,0.6,10,1,0,4,3,6,1.59,0.45,1.0,3.99
T008,S019,R005,2024-02-09,0.8,10,1,0,4,3,6,3.99,0.45,1.0,3.39
T008,S017,R005,2024-02-09,1.0,10,1,0,4,3,6,3.39,0.45,1.0,7.52
T009,S021,R006,2024-02-09,0.0,13,0,0,4,1,3,0.0,0.45,1.0,0.73
T009,S022,R006,2024-02-09,0.5,13,0,0,4,1,3,0.73,0.45,1.0,1.04
T009,S023,R006,2024-02-09,1.0,13,0,0,4,1,3,1.04,0.45,1.0,1.59
T009,S021,R006,2024-02-09,0.0,11,0,0,4,1,3,0.0,0.45,1.0,0.45
T009,S022,R006,2024-02-09,0.5,11,0,0,4,1,3,0.45,0.45,1.0,0.29
T009,S023,R006,2024-02-09,1.0,11,0,0,4,1,3,0.29,0.45,1.0,1.41
T009,S021,R006,2024-02-09,0.0,13,0,0,4,1,3,0.0,0.45,1.0,1.31
T009,S022,R006,2024-02-09,0.5,13,0,0,4,1,3,1.31,0.45,1.0,0.63
T009,S023,R006,2024-02-09,1.0,13,0,0,4,1,3,0.63,0.45,1.0,0.78
T001,S001,R001,2024-02-10,0.0,5,0,1,5,3,6,0.0,0.72,2.0,0.08
T001,S002,R001,2024-02-10,0.2,5,0,1,5,3,6,0.08,0.72,2.0,0.32
T001,S003,R001,2024-02-10,0.4,5,0,1,5,3,6,0.32,0.72,2.0,0.37
T001,S010,R001,2024-02-10,0.6,5,0,1,5,3,6,0.37,0.72,2.0,0.23
T001,S011,R001,2024-02-10,0.8,5,0,1,5,3,6,0.23,0.72,2.0,0.0
T001,S012,R001,2024-02-10,1.0,5,0,1,5,3,6,0.0,0.72,2.0,0.0
T001,S001,R001,2024-02-10,0.0,6,0,1,5,3,6,0.0,0.72,2.0,0.0
T001,S002,R001,2024-02-10,0.2,6,0,1,5,3,6,0.0,0.72,2.0,0.0
T001,S003,R001,2024-02-10,0.4,6,0,1,5,3,6,0.0,0.72,2.0,0.25
T001,S010,R001,2024-02-10,0.6,6,0,1,5,3,6,0.25,0.72,2.0,1.17
T001,S011,R001,2024-02-10,0.8,6,0,1,5,3,6,1.17,0.72,2.0,2.36
T001,S012,R001,2024-02-10,1.0,6,0,1,5,3,6,2.36,0.72,2.0,2.1
T001,S001,R001,2024-02-10,0.0,7,1,1,5,3,6,0.0,0.72,2.0,2.93
T001,S002,R001,2024-02-10,0.2,7,1,1,5,3,6,2.93,0.72,2.0,2.43
T001,S003,R001,2024-02-10,0.4,7,1,1,5,3,6,2.43,0.72,2.0,2.32
T001,S010,R001,2024-02-10,0.6,7,1,1,5,3,6,2.32,0.72,2.0,2.98
T001,S011,R001,2024-02-10,0.8,7,1,1,5,3,6,2.98,0.72,2.0,4.94
T001,S012,R001,2024-02-10,1.0,7,1,1,5,3,6,4.94,0.72,2.0,6.24
T002,S012,R001,2024-02-10,0.0,19,1,1,5,3,6,0.0,0.72,2.0,1.79
T002,S011,R001,2024-02-10,0.2,19,1,1,5,3,6,1.79,0.72,2.0,2.67
T002,S010,R001,2024-02-10,0.4,19,1,1,5,3,6,2.67,0.72,2.0,4.31
T002,S003,R001,2024-02-10,0.6,19,1,1,5,3,6,4.31,0.72,2.0,6.51
T002,S002,R001,2024-02-10,0.8,19,1,1,5,3,6,6.51,0.72,2.0,8.49
T002,S001,R001,2024-02-10,1.0,19,1,1,5,3,6,8.49,0.72,2.0,10.48
T002,S012,R001,2024-02-10,0.0,12,0,1,5,3,6,0.0,0.72,2.0,1.04
T002,S011,R001,2024-02-10,0.2,12,0,1,5,3,6,1.04,0.72,2.0,0.58
T002,S010,R001,2024-02-10,0.4,12,0,1,5,3,6,0.58,0.72,2.0,0.42
T002,S003,R001,2024-02-10,0.6,12,0,1,5,3,6,0.42,0.72,2.0,0.75
T002,S002,R001,2024-02-10,0.8,12,0,1,5,3,6,0.75,0.72,2.0,1.96
T002,S001,R001,2024-02-10,1.0,12,0,1,5,3,6,1.96,0.72,2.0,4.31
T002,S012,R001,2024-02-10,0.0,7,1,1,5,3,6,0.0,0.72,2.0,1.31
T002,S011,R001,2024-02-10,0.2,7,1,1,5,3,6,1.31,0.72,2.0,0.0
T002,S010,R001,2024-02-10,0.4,7,1,1,5,3,6,0.0,0.72,2.0,1.01
T002,S003,R001,2024-02-10,0.6,7,1,1,5,3,6,1.01,0.72,2.0,2.73
T002,S002,R001,2024-02-10,0.8,7,1,1,5,3,6,2.73,0.72,2.0,4.88
T002,S001,R001,2024-02-10,1.0,7,1,1,5,3,6,4.88,0.72,2.0,3.71
T003,S004,R002,2024-02-10,0.0,21,0,1,5,3,5,0.0,0.72,2.0,2.12
T003,S005,R002,2024-02-10,0.25,21,0,1,5,3,5,2.12,0.72,2.0,2.55
T003,S006,R002,2024-02-10,0.5,21,0,1,5,3,5,2.55,0.72,2.0,2.79
T003,S020,R002,2024-02-10,0.75,21,0,1,5,3,5,2.79,0.72,2.0,1.88
T003,S007,R002,2024-02-10,1.0,21,0,1,5,3,5,1.88,0.72,2.0,0.98
T003,S004,R002,2024-02-10,0.0,10,1,1,5,3,5,0.0,0.72,2.0,0.0
T003,S005,R002,2024-02-10,0.25,10,1,1,5,3,5,0.0,0.72,2.0,0.23
T003,S006,R002,2024-02-10,0.5,10,1,1,5,3,5,0.23,0.72,2.0,1.38
T003,S020,R002,2024-02-10,0.75,10,1,1,5,3,5,1.38,0.72,2.0,1.27
T003,S007,R002,2024-02-10,1.0,10,1,1,5,3,5,1.27,0.72,2.0,1.6
T003,S004,R002,2024-02-10,0.0,10,1,1,5,3,5,0.0,0.72,2.0,0.71
T003,S005,R002,2024-02-10,0.25,10,1,1,5,3,5,0.71,0.72,2.0,2.08
T003,S006,R002,2024-02-10,0.5,10,1,1,5,3,5,2.08,0.72,2.0,2.01
T003,S020,R002,2024-02-10,0.75,10,1,1,5,3,5,2.01,0.72,2.0,1.7
T003,S007,R002,2024-02-10,1.0,10,1,1,5,3,5,1.7,0.72,2.0,0.68
T004,S007,R002,2024-02-10,0.0,12,0,1,5,3,5,0.0,0.72,2.0,0.67
T004,S020,R002,2024-02-10,0.25,12,0,1,5,3,5,0.67,0.72,2.0,0.34
T004,S006,R002,2024-02-10,0.5,12,0,1,5,3,5,0.34,0.72,2.0,2.03
T004,S005,R002,2024-02-10,0.75,12,0,1,5,3,5,2.03,0.72,2.0,2.81
T004,S004,R002,2024-02-10,1.0,12,0,1,5,3,5,2.81,0.72,2.0,3.7
T004,S007,R002,2024-02-10,0.0,17,1,1,5,3,5,0.0,0.72,2.0,0.85
T004,S020,R002,2024-02-10,0.25,17,1,1,5,3,5,0.85,0.72,2.0,1.05
T004,S006,R002,2024-02-10,0.5,17,1,1,5,3,5,1.05,0.72,2.0,1.55
T004,S005,R002,2024-02-10,0.75,17,1,1,5,3,5,1.55,0.72,2.0,2.55
T004,S004,R002,2024-02-10,1.0,17,1,1,5,3,5,2.55,0.72,2.0,2.64
T004,S007,R002,2024-02-10,0.0,21,0,1,5,3,5,0.0,0.72,2.0,0.0
T004,S020,R002,2024-02-10,0.25,21,0,1,5,3,5,0.0,0.72,2.0,0.63
T004,S006,R002,2024-02-10,0.5,21,0,1,5,3,5,0.63,0.72,2.0,0.81
T004,S005,R002,2024-02-10,0.75,21,0,1,5,3,5,0.81,0.72,2.0,1.88
T004,S004,R002,2024-02-10,1.0,21,0,1,5,3,5,1.88,0.72,2.0,2.67
T005,S010,R003,2024-02-10,0.0,6,0,1,5,3,5,0.0,0.72,2.0,1.85
T005,S001,R003,2024-02-10,0.25,6,0,1,5,3,5,1.85,0.72,2.0,0.96
T005,S002,R003,2024-02-10,0.5,6,0,1,5,3,5,0.96,0.72,2.0,0.95
T005,S016,R003,2024-02-10,0.75,6,0,1,5,3,5,0.95,0.72,2.0,0.86
T005,S015,R003,2024-02-10,1.0,6,0,1,5,3,5,0.86,0.72,2.0,1.94
T005,S010,R003,2024-02-10,0.0,15,0,1,5,3,5,0.0,0.72,2.0,0.24
T005,S001,R003,2024-02-10,0.25,15,0,1,5,3,5,0.24,0.72,2.0,0.26
T005,S002,R003,2024-02-10,0.5,15,0,1,5,3,5,0.26,0.72,2.0,2.04
T005,S016,R003,2024-02-10,0.75,15,0,1,5,3,5,2.04,0.72,2.0,1.66
T005,S015,R003,2024-02-10,1.0,15,0,1,5,3,5,1.66,0.72,2.0,2.48
T005,S010,R003,2024-02-10,0.0,6,0,1,5,3,5,0.0,0.72,2.0,0.0
T005,S001,R003,2024-02-10,0.25,6,0,1,5,3,5,0.0,0.72,2.0,0.53
T005,S002,R003,2024-02-10,0.5,6,0,1,5,3,5,0.53,0.72,2.0,0.02
T005,S016,R003,2024-02-10,0.75,6,0,1,5,3,5,0.02,0.72,2.0,0.8
T005,S015,R003,2024-02-10,1.0,6,0,1,5,3,5,0.8,0.72,2.0,0.33
T007,S013,R004,2024-02-10,0.0,20,1,1,5,3,6,0.0,0.72,1.0,1.41
T007,S014,R004,2024-02-10,0.2,20,1,1,5,3,6,1.41,0.72,1.0,2.34
T007,S001,R004,2024-02-10,0.4,20,1,1,5,3,6,2.34,0.72,1.0,2.49
T007,S020,R004,2024-02-10,0.6,20,1,1,5,3,6,2.49,0.72,1.0,1.85
T007,S017,R004,2024-02-10,0.8,20,1,1,5,3,6,1.85,0.72,1.0,1.38
T007,S018,R004,2024-02-10,1.0,20,1,1,5,3,6,1.38,0.72,1.0,1.66
T007,S013,R004,2024-02-10,0.0,17,1,1,5,3,6,0.0,0.72,1.0,0.0
T007,S014,R004,2024-02-10,0.2,17,1,1,5,3,6,0.0,0.72,1.0,1.38
T007,S001,R004,2024-02-10,0.4,17,1,1,5,3,6,1.38,0.72,1.0,1.44
T007,S020,R004,2024-02-10,0.6,17,1,1,5,3,6,1.44,0.72,1.0,2.07
T007,S017,R004,2024-02-10,0.8,17,1,1,5,3,6,2.07,0.72,1.0,3.83
T007,S018,R004,2024-02-10,1.0,17,1,1,5,3,6,3.83,0.72,1.0,5.7
T007,S013,R004,2024-02-10,0.0,22,0,1,5,3,6,0.0,0.72,1.0,1.14
T007,S014,R004,2024-02-10,0.2,22,0,1,5,3,6,1.14,0.72,1.0,0.4
T007,S001,R004,2024-02-10,0.4,22,0,1,5,3,6,0.4,0.72,1.0,1.67
T007,S020,R004,2024-02-10,0.6,22,0,1,5,3,6,1.67,0.72,1.0,2.92
T007,S017,R004,2024-02-10,0.8,22,0,1,5,3,6,2.92,0.72,1.0,2.59
